ncbiTaxID	Source_ID	Name	Temp	Superkingdom	Phylum	Class	Order	Family	Genus
76124	46382T	Eubacterium tardum	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Eubacteriales Family XIII. Incertae Sedis	
29374	46385T	Filifactor villosus	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptostreptococcaceae	Filifactor
126673	46352T	Mycobacterium doricum	30-37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
89154	46354T	Corynebacterium terpenotabidum	30	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
33033	46357T	Parvimonas micra	37	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Parvimonas
53431	46295T	Nocardia cummidelens	30	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia
237258	46293T	Cloacibacterium normanense	37	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Cloacibacterium
180311	46279T	Hespellia stercorisuis	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Hespellia
152142	46266T	Mycobacterium holsaticum	31	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
188913	46254T	Cetobacterium somerae	37	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium
228654	46240T	Psychrobacter pulmonis	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Psychrobacter
208958	46211T	Aeromonas hydrophila subsp. ranae	30-37	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
197614	46150T	Streptococcus gallolyticus subsp. pasteurianus	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1822	46116T	Nocardia vaccinii	30	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia
114259	46117T	Nocardia paucivorans	30-37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia
132249	46118T	Nocardia veterana	37-42	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia
1210097	46119T	Nocardia soli	30	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia
134984	46120T	Nocardia fluminea	30-37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia
53431	46121T	Nocardia cummidelens	30	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia
134964	46122T	Nocardia africana	28-37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia
206043	46090T	Actinomyces oricola	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
183916	46091T	Schaalia vaccimaxillae	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Schaalia
208480	46092T	Bowdeniella nasicola	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Bowdeniella
190146	46093T	Actinotignum urinale	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinotignum
95162	46096T	Nocardia beijingensis	30	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia
119981	46075T	Propionibacterium australiense	37	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Propionibacterium
137838	46077T	Clostridium neonatale	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
115778	46042T	Leuconostoc gelidum subsp. gasicomitatum	20-30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc
159450	46043T	Burkholderia sacchari	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia
60549	46044T	Burkholderia phenazinium	28	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia
179879	46047T	Burkholderia anthina	30-37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia
354351	46016T	Pseudochrobactrum asaccharolyticum	30-37	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Pseudochrobactrum
1300165	45998 AT	Kosakonia cowanii	30-37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kosakonia
1300165	45998 BT	Kosakonia cowanii	30-37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kosakonia
187326	45952T	Megasphaera micronuciformis	37	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera
120957	45938T	Nocardia abscessus	30	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia
37330	45939T	Nocardia nova	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia
155617	45913T	Enterococcus moraviensis	30-37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
155618	45916T	Enterococcus haemoperoxidus	30-37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
113107	45919T	Streptococcus australis	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
91823	45920T	Legionella gresilensis	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
91822	45921T	Legionella beliardensis	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
177972	45864T	Shuttleworthia satelles	35	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Shuttleworthia
145287	45847T	Novosphingobium lentum	20-26	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium
191610	45804T	Corynebacterium atypicum	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
168471	45813T	Laribacter hongkongensis	37-42	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Laribacter
85701	45778T	Bartonella tribocorum	37	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella
40933	45779T	Bartonella vinsonii subsp. berkhoffii	37	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella
28117	45780T	Alistipes putredinis	37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
85044	45782T	Williamsia muralis	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Williamsia
47229	45783T	Massilia timonae	30-37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
148604	45722T	Limosilactobacillus ingluviei	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus
134034	45704T	Corynebacterium freneyi	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
170994	45688T	Brevibacterium paucivorans	37	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Brevibacteriaceae	Brevibacterium
2508286	45679T	Pandoraea capi	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Pandoraea
2508287	45680T	Pandoraea bronchicola	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Pandoraea
169760	45566T	Paenibacillus stellifer	28-37	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
108980	45559T	Acinetobacter ursingii	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
108981	45560T	Acinetobacter schindleri	30-42	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
52133	45561T	Acinetobacter venetianus	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
160453	45553T	Enterococcus gilvus	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
160454	45554T	Enterococcus pallens	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
185761	45512T	Corynebacterium spheniscorum	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
86104	45454T	Arenibacter latericius	25-37	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Arenibacter
166939	45438T	Allofustis seminis	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Allofustis
2529275	45425T	Arcanobacterium bovis	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Arcanobacterium
102886	45419T	Streptococcus didelphis	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
85402	45422T	Mannheimia granulomatis	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Mannheimia
196024	45377T	Aeromonas hydrophila subsp. dhakensis	28-42	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
411468	45363T	Clostridium scindens	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lachnoclostridium
28220	45365T	Brachymonas denitrificans	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Brachymonas
100884	45368T	Coprobacillus cateniformis	37	Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Coprobacillaceae	Coprobacillus
103817	45369T	Janibacter terrae	28-37	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Intrasporangiaceae	Janibacter
2801452	45370T	Companilactobacillus kimchii	30-37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus
1727	45246T	Corynebacterium variabile	30	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
147206	45295T	Collinsella stercoris	37	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella
147207	45296T	Collinsella intestinalis	37	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella
138595	45371T	Olsenella profusa	37	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella
1680	45213T	Bifidobacterium adolescentis	37	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
1681	45217T	Bifidobacterium bifidum	37	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
267800	45225T	Advenella incenata	30-42	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Advenella
174709	45212T	Allobaculum stercoricanis	37	Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Allobaculum
76517	45161T	Campylobacter hominis	37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
211460	45153T	Afipia massiliensis	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Afipia
169435	45055T	Anaerotruncus colihominis	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Anaerotruncus
74315	45022T	Brevundimonas intermedia	20-37	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas
93222	45026T	Pandoraea sputorum	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Pandoraea
117207	45028T	Sphingomonas alaskensis	30-37	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis
181487	44997T	Schaalia cardiffensis	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Schaalia
184870	44998T	Varibaculum cambriense	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Varibaculum
314281	44952 AT	Pseudoalteromonas tunicata	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas
45076	44923T	Legionella worsleiensis	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
66969	44924T	Legionella waltersii	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
96473	44929T	Aeromonas salmonicida subsp. pectinolytica	30-37	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
78343	44932T	Bifidobacterium boum	37	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
69823	44933T	Selenomonas sputigena	37	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas
33987	44910T	Exiguobacterium aurantiacum	25	Bacteria	Bacillota	Bacilli	Bacillales		Exiguobacterium
45065	44893T	Legionella geestiana	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
45066	44894T	Legionella gratiana	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
45068	44895T	Legionella londiniensis	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
45072	44899T	Legionella quateirensis	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
45070	44900T	Legionella nautarum	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
70611	44901T	Legionella taurinensis	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
156456	44773T	Anaeroglobus geminatus	37	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Anaeroglobus
149017	44697T	Arcanobacterium hippocoleae	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Arcanobacterium
268410	44693T	Rhodovarius lipocyclicus	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Rhodovarius
155680	44616T	Streptococcus entericus	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
82203	44586T	Centipeda periodontii	37	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Centipeda
84109	44588T	Slackia exigua	37	Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Slackia
37633	44589T	Kineococcus aurantiacus	30	Bacteria	Actinomycetota	Actinomycetes	Kineosporiales	Kineosporiaceae	Kineococcus
179628	44556T	Clostridium colicanis	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
151783	44526T	Cupriavidus campinensis	28-37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus
169427	44527T	Burkholderia terricola	28	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia
234828	44566T	Corynebacterium caspium	22-42	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
37915	44488T	Dietzia maris	30	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Dietziaceae	Dietzia
81037	44496T	Pseudoalteromonas elyakovii	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas
75658	44467T	Campylobacter lanienae	37-42	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
152480	44356T	Burkholderia ambifaria	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia
164546	44338T	Cupriavidus taiwanensis	28-42	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus
96228	43885T	Legionella drozanskii	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
96230	43886T	Legionella fallonii	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
96229	43887T	Legionella rowbothamii	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
67854	43843T	Actinobacillus succinogenes	30-37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
150056	43834T	Mammaliicoccus fleurettii	30-37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Mammaliicoccus
150054	43820T	Streptococcus infantarius subsp. infantarius	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
98672	43811T	Arthrobacter luteolus	30-37	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Arthrobacter
98671	43812T	Pseudoglutamicibacter albus	30-37	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Pseudoglutamicibacter
82348	43803T	Streptococcus pluranimalium	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
169430	43658T	Burkholderia hospita	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia
1236956	43663T	Burkholderia kururiensis	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia
61015	43571T	Staphylococcus succinus	30-37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
734	43573T	Haemophilus paracuniculus	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
39693	43574T	Mycobacterium septicum	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
82688	43575T	Liquorilactobacillus nagelii	30-37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Liquorilactobacillus
92172	43576T	Vibrio aerogenes	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
114652	43577T	Streptococcus orisratti	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
76761	43519T	Pseudomonas veronii	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
154046	43506T	Hungatella hathewayi	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Hungatella
450367	43489T	Peribacillus frigoritolerans	25-37	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Peribacillus
1705	43497T	Corynebacterium stationis	30-37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
83828	43455T	Brevibacterium avium	37	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Brevibacteriaceae	Brevibacterium
163665	43457T	Dysgonomonas mossii	37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas
94624	43448T	Bordetella petrii	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
81857	43347T	Lactobacillus selangorensis	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
83526	43349T	Companilactobacillus paralimentarius	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus
255205	43303T	Pseudoclavibacter helvolus	22-30	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Pseudoclavibacter
69372	43304T	Luethyella okanaganae	22	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Luethyella
36805	43279T	Microbacterium aurum	22-42	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium
865	43283T	Pectinatus frisingensis	28-30	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Pectinatus
157225	43288T	Salinicoccus hispanicus	22-37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Salinicoccus
45670	43291T	Salinicoccus roseus	35	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Salinicoccus
150033	43228T	Enterococcus ratti	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
1158604	43229T	Enterococcus porcinus	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
75588	43190T	Pseudomonas libanensis	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
117681	43191T	Pseudomonas gingeri	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
97478	43179T	Limosilactobacillus mucosae	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus
78544	43164T	Pseudomonas gessardii	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
78543	43165T	Pseudomonas migulae	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
120213	43135T	Subtercola boreus	20	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Subtercola
120298	43136T	Subtercola frigoramans	20	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Subtercola
160799	43137T	Paenibacillus borealis	28	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
55508	43140T	Janthinobacterium agaricidamnosum	22	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium
84757	43141T	Beutenbergia cavernae	30	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Beutenbergiaceae	Beutenbergia
82346	43142T	Ornithinicoccus hortensis	28-37	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Intrasporangiaceae	Ornithinicoccus
99117	43143T	Microlunatus capsulatus	37	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Microlunatus
