BacDiveID,id,level,name,reference,growth,type,temperature,range
4971,1218113,strain,Kluyvera intermedia,37713,positive,growth,30,mesophilic
4971,1218113,strain,Kluyvera intermedia,46037,positive,growth,37,mesophilic
4971,1218113,strain,Kluyvera intermedia,67770,positive,growth,37,mesophilic
4972,61648,species,Kluyvera intermedia,3475,positive,growth,28,mesophilic
4972,61648,species,Kluyvera intermedia,38614,positive,growth,30,mesophilic
4973,1006000,strain,Kluyvera ascorbata,1801,positive,growth,30,mesophilic
4973,1006000,strain,Kluyvera ascorbata,37877,positive,growth,30,mesophilic
4973,1006000,strain,Kluyvera ascorbata,46329,positive,growth,30,mesophilic
4973,1006000,strain,Kluyvera ascorbata,67770,positive,growth,37,mesophilic
4974,51288,species,Kluyvera ascorbata,9136,positive,growth,30,mesophilic
4974,51288,species,Kluyvera ascorbata,38409,positive,growth,30,mesophilic
4974,51288,species,Kluyvera ascorbata,47311,positive,growth,30-37,mesophilic
4975,580,species,Kluyvera cryocrescens,1192,positive,growth,37,mesophilic
4976,1218112,strain,Kluyvera cryocrescens,1783,positive,growth,30,mesophilic
4976,1218112,strain,Kluyvera cryocrescens,37929,positive,growth,30,mesophilic
4976,1218112,strain,Kluyvera cryocrescens,46883,positive,growth,30,mesophilic
4976,1218112,strain,Kluyvera cryocrescens,67770,positive,growth,37,mesophilic
4977,580,species,Kluyvera cryocrescens,9137,positive,growth,30,mesophilic
4977,580,species,Kluyvera cryocrescens,38410,positive,growth,30,mesophilic
4978,73098,species,Kluyvera georgiana,3567,positive,growth,28,mesophilic
4979,1354264,strain,Kluyvera georgiana,3568,positive,growth,28,mesophilic
4979,1354264,strain,Kluyvera georgiana,32958,positive,growth,30,mesophilic
4979,1354264,strain,Kluyvera georgiana,52783,positive,growth,30,mesophilic
4979,1354264,strain,Kluyvera georgiana,67770,positive,growth,28,mesophilic
4980,911008,strain,Leclercia adecarboxylata,1924,positive,growth,37,mesophilic
4980,911008,strain,Leclercia adecarboxylata,37726,positive,growth,30,mesophilic
4980,911008,strain,Leclercia adecarboxylata,67770,positive,growth,37,mesophilic
4981,1005999,strain,Leminorella grimontii,1925,positive,growth,37,mesophilic
4981,1005999,strain,Leminorella grimontii,34021,positive,growth,30,mesophilic
4981,1005999,strain,Leminorella grimontii,67770,positive,growth,37,mesophilic
4982,1354266,strain,Leminorella richardii,5577,positive,growth,37,mesophilic
4982,1354266,strain,Leminorella richardii,40620,positive,growth,30,mesophilic
4982,1354266,strain,Leminorella richardii,67770,positive,growth,37,mesophilic
4983,1354267,strain,Moellerella wisconsensis,1923,positive,growth,37,mesophilic
4983,1354267,strain,Moellerella wisconsensis,40513,positive,growth,30,mesophilic
4983,1354267,strain,Moellerella wisconsensis,59366,positive,growth,37,mesophilic
4983,1354267,strain,Moellerella wisconsensis,67770,positive,growth,37,mesophilic
4984,180434,subspecies,Morganella morganii subsp. morganii,2765,positive,growth,37,mesophilic
4984,180434,subspecies,Morganella morganii subsp. morganii,38461,positive,growth,30,mesophilic
4985,180434,subspecies,Morganella morganii subsp. morganii,9140,positive,growth,37,mesophilic
4985,180434,subspecies,Morganella morganii subsp. morganii,41023,positive,growth,30,mesophilic
4986,1223504,strain,Morganella morganii,9174,positive,growth,37,mesophilic
4986,1223504,strain,Morganella morganii,40631,positive,growth,30,mesophilic
4986,1223504,strain,Morganella morganii,67770,positive,growth,37,mesophilic
4987,180434,subspecies,Morganella morganii subsp. morganii,12498,positive,growth,37,mesophilic
4988,180435,subspecies,Morganella morganii subsp. sibonii,5578,positive,growth,37,mesophilic
4988,180435,subspecies,Morganella morganii subsp. sibonii,34410,positive,growth,30,mesophilic
4988,180435,subspecies,Morganella morganii subsp. sibonii,67770,positive,growth,37,mesophilic
4989,368603,species,Morganella psychrotolerans,7218,positive,growth,28,mesophilic
4989,368603,species,Morganella psychrotolerans,37546,positive,growth,30,mesophilic
4989,368603,species,Morganella psychrotolerans,59979,positive,growth,20-30,
4989,368603,species,Morganella psychrotolerans,67770,positive,growth,25,mesophilic
4990,1354268,strain,Obesumbacterium proteus,1219,positive,growth,30,mesophilic
4990,1354268,strain,Obesumbacterium proteus,33864,positive,growth,30,mesophilic
4990,1354268,strain,Obesumbacterium proteus,44475,positive,growth,30,mesophilic
4991,549,species,Pantoea agglomerans,834,positive,growth,26,mesophilic
4992,1220570,strain,Pantoea agglomerans,1395,positive,growth,30,mesophilic
4992,1220570,strain,Pantoea agglomerans,37336,positive,growth,30,mesophilic
4992,1220570,strain,Pantoea agglomerans,67770,positive,growth,37,mesophilic
4993,549,species,Pantoea agglomerans,1799,positive,growth,30,mesophilic
4993,549,species,Pantoea agglomerans,41239,positive,growth,30,mesophilic
4994,549,species,Pantoea agglomerans,3303,positive,growth,30,mesophilic
4995,549,species,Pantoea agglomerans,9110,positive,growth,30,mesophilic
4996,549,species,Pantoea agglomerans,17708,positive,growth,28,mesophilic
4997,1378093,strain,Pantoea ananatis,7210,positive,growth,30,mesophilic
4997,1378093,strain,Pantoea ananatis,38540,positive,growth,30,mesophilic
4997,1378093,strain,Pantoea ananatis,67770,positive,growth,30,mesophilic
4998,553,species,Pantoea ananatis,9106,positive,growth,30,mesophilic
4999,553,species,Pantoea ananatis,9107,positive,growth,30,mesophilic
5000,553,species,Pantoea ananatis,9113,positive,growth,30,mesophilic
5000,553,species,Pantoea ananatis,41565,positive,growth,30,mesophilic
5001,66269,species,Pantoea stewartii,9181,positive,growth,26,mesophilic
5002,55209,species,Pantoea cypripedii,1493,positive,growth,26,mesophilic
5002,55209,species,Pantoea cypripedii,39225,positive,growth,30,mesophilic
5003,55209,species,Pantoea cypripedii,9185,positive,growth,28,mesophilic
5004,55209,species,Pantoea cypripedii,9186,positive,growth,28,mesophilic
5005,549,species,Pantoea agglomerans,9108,positive,growth,30,mesophilic
5006,59814,species,Pantoea dispersa,9109,positive,growth,28,mesophilic
5006,59814,species,Pantoea dispersa,40611,positive,growth,30,mesophilic
5006,59814,species,Pantoea dispersa,48162,positive,growth,24-35,
5007,66270,subspecies,Pantoea stewartii subsp. indologenes,16191,positive,growth,28,mesophilic
5007,66270,subspecies,Pantoea stewartii subsp. indologenes,38158,positive,growth,30,mesophilic
5008,470931,species,Pantoea anthophila,16697,positive,growth,28,mesophilic
5009,470932,species,Pantoea deleyi,16696,positive,growth,28,mesophilic
5010,470933,species,Pantoea eucalypti,16694,positive,growth,28,mesophilic
5011,470934,species,Pantoea vagans,16695,positive,growth,28,mesophilic
5012,665913,species,Mixta calida,16499,positive,growth,37,mesophilic
5012,665913,species,Mixta calida,29720,positive,growth,10-44,
5012,665913,species,Mixta calida,29720,positive,optimum,37-44,
5013,665914,species,Mixta gaviniae,16498,positive,growth,37,mesophilic
5013,665914,species,Mixta gaviniae,29720,positive,growth,7-41.5,
5013,665914,species,Mixta gaviniae,29720,positive,optimum,37,mesophilic
5014,472693,species,Pantoea eucrina,17571,positive,growth,28,mesophilic
5015,472694,species,Pantoea brenneri,17572,positive,growth,30,mesophilic
5015,472694,species,Pantoea brenneri,17572,positive,growth,28,mesophilic
5016,472705,species,Pantoea conspicua,17578,positive,growth,28,mesophilic
5017,574096,species,Pantoea allii,17915,positive,growth,28,mesophilic
5017,574096,species,Pantoea allii,29859,positive,growth,30-40,
5018,29471,species,Pectobacterium atrosepticum,7378,positive,growth,30,mesophilic
5018,29471,species,Pectobacterium atrosepticum,38538,positive,growth,30,mesophilic
5019,29471,species,Pectobacterium atrosepticum,9187,positive,growth,27,mesophilic
5020,29471,species,Pectobacterium atrosepticum,9188,positive,growth,27,mesophilic
5021,29471,species,Pectobacterium atrosepticum,9189,positive,growth,28,mesophilic
5022,554,species,Pectobacterium carotovorum,9177,positive,growth,26,mesophilic
5022,554,species,Pectobacterium carotovorum,34625,positive,growth,30,mesophilic
5022,554,species,Pectobacterium carotovorum,44807,positive,growth,26,mesophilic
5023,554,species,Pectobacterium carotovorum,9178,positive,growth,26,mesophilic
5024,554,species,Pectobacterium carotovorum,9179,positive,growth,26,mesophilic
5025,1175631,strain,Pectobacterium wasabiae,7375,positive,growth,28,mesophilic
5025,1175631,strain,Pectobacterium wasabiae,39223,positive,growth,25,mesophilic
5026,55207,species,Pectobacterium betavasculorum,7377,positive,growth,30,mesophilic
5026,55207,species,Pectobacterium betavasculorum,41562,positive,growth,25,mesophilic
5027,69221,species,Pectobacterium cacticida,15970,positive,growth,28,mesophilic
5027,69221,species,Pectobacterium cacticida,39221,positive,growth,30,mesophilic
5028,78398,species,Pectobacterium odoriferum,16397,positive,growth,28,mesophilic
5028,78398,species,Pectobacterium odoriferum,32724,positive,growth,30,mesophilic
5029,29488,species,Photorhabdus luminescens,4637,positive,growth,28,mesophilic
5030,29488,species,Photorhabdus luminescens,4639,positive,growth,28,mesophilic
5031,29488,species,Photorhabdus luminescens,4641,positive,growth,28,mesophilic
5032,29488,species,Photorhabdus luminescens,1361,positive,growth,30,mesophilic
5032,29488,species,Photorhabdus luminescens,40311,positive,growth,30,mesophilic
5033,574560,species,Photorhabdus temperata,4638,positive,growth,28,mesophilic
5034,574560,species,Photorhabdus temperata,5383,positive,growth,30,mesophilic
5034,574560,species,Photorhabdus temperata,38563,positive,growth,30,mesophilic
5035,171438,species,Photorhabdus akhurstii,5631,positive,growth,28,mesophilic
5035,171438,species,Photorhabdus akhurstii,34038,positive,growth,30,mesophilic
5036,2218628,species,Photorhabdus laumondii,5632,positive,growth,28,mesophilic
5036,2218628,species,Photorhabdus laumondii,39744,positive,growth,30,mesophilic
5037,2218628,species,Photorhabdus laumondii,5748,positive,growth,30,mesophilic
5038,291112,species,Photorhabdus asymbiotica,5726,positive,growth,28,mesophilic
5038,291112,species,Photorhabdus asymbiotica,32956,positive,growth,30,mesophilic
5039,230088,species,Photorhabdus kayaii,5747,positive,growth,30,mesophilic
5039,230088,species,Photorhabdus kayaii,38276,positive,growth,30,mesophilic
5040,230088,species,Photorhabdus kayaii,5751,positive,growth,30,mesophilic
5041,230089,species,Photorhabdus thracensis,5746,positive,growth,30,mesophilic
5042,230089,species,Photorhabdus thracensis,5749,positive,growth,30,mesophilic
5043,230089,species,Photorhabdus thracensis,5750,positive,growth,30,mesophilic
5044,230089,species,Photorhabdus thracensis,5752,positive,growth,30,mesophilic
5044,230089,species,Photorhabdus thracensis,33988,positive,growth,30,mesophilic
5045,1122960,strain,Photorhabdus australis,7082,positive,growth,30,mesophilic
5045,1122960,strain,Photorhabdus australis,38252,positive,growth,30,mesophilic
5046,471575,species,Photorhabdus cinerea,8259,positive,growth,28,mesophilic
5047,471575,species,Photorhabdus cinerea,8260,positive,growth,28,mesophilic
5048,471575,species,Photorhabdus cinerea,8263,positive,growth,28,mesophilic
5048,471575,species,Photorhabdus cinerea,31185,positive,growth,28-35,mesophilic
5048,471575,species,Photorhabdus cinerea,31185,positive,optimum,28,mesophilic
5049,1004165,species,Photorhabdus caribbeanensis,16255,positive,growth,28,mesophilic
5049,1004165,species,Photorhabdus caribbeanensis,37891,positive,growth,30,mesophilic
5050,1004166,species,Photorhabdus hainanensis,16317,positive,growth,28,mesophilic
5050,1004166,species,Photorhabdus hainanensis,37889,positive,growth,30,mesophilic
5051,1004150,species,Photorhabdus khanii,1362,positive,growth,25,mesophilic
5051,1004150,species,Photorhabdus khanii,33678,positive,growth,30,mesophilic
5052,1004159,species,Photorhabdus tasmaniensis,16253,positive,growth,28,mesophilic
5052,1004159,species,Photorhabdus tasmaniensis,37890,positive,growth,30,mesophilic
5053,1123042,species,Photorhabdus stackebrandtii,16771,positive,growth,28,mesophilic
5054,768034,species,Photorhabdus kleinii,17251,positive,growth,28,mesophilic
5055,1354269,strain,Plesiomonas shigelloides,3211,positive,growth,28,mesophilic
5055,1354269,strain,Plesiomonas shigelloides,35009,positive,growth,30,mesophilic
5055,1354269,strain,Plesiomonas shigelloides,44190,positive,growth,37,mesophilic
5056,1122977,strain,Pragia fontium,2220,positive,growth,30,mesophilic
5056,1122977,strain,Pragia fontium,37153,positive,growth,30,mesophilic
5056,1122977,strain,Pragia fontium,67770,positive,growth,37,mesophilic
5057,584,species,Proteus mirabilis,446,positive,growth,37,mesophilic
5057,584,species,Proteus mirabilis,35612,positive,growth,30,mesophilic
5057,584,species,Proteus mirabilis,50915,positive,growth,37,mesophilic
5058,525369,strain,Proteus mirabilis,1692,positive,growth,37,mesophilic
5058,525369,strain,Proteus mirabilis,37129,positive,growth,30,mesophilic
5058,525369,strain,Proteus mirabilis,67770,positive,growth,37,mesophilic
5059,584,species,Proteus mirabilis,2764,positive,growth,37,mesophilic
5059,584,species,Proteus mirabilis,37678,positive,growth,30,mesophilic
5060,584,species,Proteus mirabilis,7462,positive,growth,30,mesophilic
5060,584,species,Proteus mirabilis,52038,positive,growth,37,mesophilic
5061,584,species,Proteus mirabilis,9138,positive,growth,37,mesophilic
5062,584,species,Proteus mirabilis,9139,positive,growth,37,mesophilic
5063,584,species,Proteus mirabilis,12488,positive,growth,37,mesophilic
5064,584,species,Proteus mirabilis,12731,positive,growth,37,mesophilic
5065,102862,species,Proteus penneri,1725,positive,growth,37,mesophilic
5065,102862,species,Proteus penneri,34100,positive,growth,30,mesophilic
5065,102862,species,Proteus penneri,67770,positive,growth,37,mesophilic
5066,585,species,Proteus vulgaris,975,positive,growth,37,mesophilic
5067,585,species,Proteus vulgaris,1334,positive,growth,30,mesophilic
5068,585,species,Proteus vulgaris,4944,positive,growth,30,mesophilic
5068,585,species,Proteus vulgaris,63955,positive,growth,25,mesophilic
5069,585,species,Proteus vulgaris,5020,positive,growth,37,mesophilic
5069,585,species,Proteus vulgaris,41746,positive,growth,30,mesophilic
5070,585,species,Proteus vulgaris,12489,positive,growth,37,mesophilic
5071,229037,species,Proteus sp.,9142,positive,growth,37,mesophilic
5072,1354271,strain,Proteus hauseri,5353,positive,growth,37,mesophilic
5072,1354271,strain,Proteus hauseri,34718,positive,growth,30,mesophilic
5073,183417,species,Proteus hauseri,9141,positive,growth,37,mesophilic
5073,183417,species,Proteus hauseri,41664,positive,growth,30,mesophilic
5073,183417,species,Proteus hauseri,67770,positive,growth,37,mesophilic
5074,520999,strain,Providencia alcalifaciens,9143,positive,growth,37,mesophilic
5074,520999,strain,Providencia alcalifaciens,37725,positive,growth,30,mesophilic
5074,520999,strain,Providencia alcalifaciens,44887,positive,growth,30-37,mesophilic
5074,520999,strain,Providencia alcalifaciens,67770,positive,growth,37,mesophilic
5075,1354272,strain,Providencia heimbachae,1416,positive,growth,37,mesophilic
5075,1354272,strain,Providencia heimbachae,34101,positive,growth,30,mesophilic
5075,1354272,strain,Providencia heimbachae,46488,positive,growth,37,mesophilic
5076,333962,species,Providencia heimbachae,1417,positive,growth,37,mesophilic
