ncbiTaxID	Name	Strain	Temp	Type	Superkingdom	Phylum	Class	Order	Family	Genus	Source	Source_ID
1110545	Methanosaeta pelagica	03d30q 	30.0	optimum	Archaea	Euryarchaeota	Methanomicrobia	Methanotrichales	Methanotrichaceae		Tempura	Tempura6636
910540	Leuconostoc miyukkimchii	M2	30.0	optimum	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Tempura	Tempura6637
1849019	Litorisediminivivens gilvus	YSM-17	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Litorisediminivivens	Tempura	Tempura6638
2682058	Flavobacterium parvum	HS916	30.0	optimum	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Tempura	Tempura6639
2571155	Sphingobacterium olei	HAL-9	30.0	optimum	Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Tempura	Tempura6640
2501515	Sinirhodobacter hungdaonensis	L3	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Sinirhodobacter	Tempura	Tempura6641
2482724	Chryseotalea sanaruensis	Ys	30.0	optimum	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Cytophagaceae	Chryseotalea	Tempura	Tempura6642
2291845	Paludirhabdus telluriireducens	ON8	30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paludirhabdus	Tempura	Tempura6643
2232097	Hymenobacter tenuis	POB6	30.0	optimum	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	Tempura	Tempura6644
2231601	Pseudoruegeria insulae	BPTF-M20	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Pseudoruegeria	Tempura	Tempura6645
2201018	Sulfurovum denitrificans	eps51	30.0	optimum	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurovaceae	Sulfurovum	Tempura	Tempura6646
2185115	Xinfangfangia soli	 ZQBW	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Xinfangfangia	Tempura	Tempura6647
2125990	Pseudodesulfovibrio hydrargyri	BerOc1	30.0	optimum	Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Pseudodesulfovibrio	Tempura	Tempura6648
2044855	Sphingobacterium tabacisoli	h337	30.0	optimum	Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Tempura	Tempura6649
2029103	Actibacterium pelagium	JN33	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Actibacterium	Tempura	Tempura6650
2026624	Parasphingopyxis algicola	ATAX6-5	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Parasphingopyxis	Tempura	Tempura6651
2010992	Marivirga harenae	NBRC 15981	30.0	optimum	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Marivirgaceae	Marivirga	Tempura	Tempura6652
2006132	Algoriphagus marisflavi	KEM-106	30.0	optimum	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Cyclobacteriaceae	Algoriphagus	Tempura	Tempura6653
2021234	Ahniella affigens	D13	30.0	optimum	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Ahniella	Tempura	Tempura6654
1915074	Sphingomonas jeddahensis	G39	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Tempura	Tempura6655
1888911	Algoriphagus litorisediminis	OITF-19	30.0	optimum	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Cyclobacteriaceae	Algoriphagus	Tempura	Tempura6656
1963018	Chitinimonas lacunae	H2	30.0	optimum	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Chitinimonas	Tempura	Tempura6657
1852018	Niveitalea solisilvae	64	30.0	optimum	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Niveitalea	Tempura	Tempura6658
1850347	Novosphingobium guangzhouense	SA925	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Tempura	Tempura6659
1849014	Devosia confluentis	HJR-2	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Devosiaceae	Devosia	Tempura	Tempura6660
1774590	Lunatimonas salinarum	JC344	30.0	optimum	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Cyclobacteriaceae	Lunatimonas	Tempura	Tempura6661
1773489	Varunaivibrio sulfuroxidans	TC8	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Varunaivibrio	Tempura	Tempura6662
1775474	Variovorax guangxiensis	GXGD002	30.0	optimum	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Tempura	Tempura6663
1768907	Pseudohongiella nitratireducens	SCS-49	30.0	optimum	Bacteria	Pseudomonadota	Gammaproteobacteria			Pseudohongiella	Tempura	Tempura6664
1758487	Rhodovulum algae	JA877	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Rhodovulum	Tempura	Tempura6665
1748220	Ornithinicoccus halotolerans	EGI 80423	30.0	optimum	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Intrasporangiaceae	Ornithinicoccus	Tempura	Tempura6666
1737568	Altererythrobacter salegens	XY-R17	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Croceibacterium	Tempura	Tempura6667
1755811	Paraphotobacterium marinum	NSCS20N07D	30.0	optimum	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Paraphotobacterium	Tempura	Tempura6668
1695997	Primorskyibacter insulae	SSK3-2 	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Pseudoprimorskyibacter	Tempura	Tempura6669
1679170	Bacillus loiseleuriae	FJAT-27997	30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Peribacillus	Tempura	Tempura6670
1671555	Rhodovulum aestuarii	JA924	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Rhodovulum	Tempura	Tempura6671
1641972	Rhodobacter lacus	JA826	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Rhodobacter	Tempura	Tempura6672
1637102	Kineococcus gypseus	YIM 121300	30.0	optimum	Bacteria	Actinomycetota	Actinomycetes	Kineosporiales	Kineosporiaceae	Kineococcus	Tempura	Tempura6673
1631477	Microbacterium rhizomatis	DCY100	30.0	optimum	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium	Tempura	Tempura6674
1608946	Rhodobacter azollae	JA912	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Rhodobacter	Tempura	Tempura6675
1580872	Taibaiella coffeisoli	TZCO2	30.0	optimum	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Taibaiella	Tempura	Tempura6676
1562389	Pedobacter nanyangensis	Q-4	30.0	optimum	Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Tempura	Tempura6677
1526572	Aquisalinus flavus	D11M-2	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Parvularculales	Parvularculaceae	Aquisalinus	Tempura	Tempura6678
1524263	Confluentimicrobium lipolyticum	SSK1-4	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Actibacterium	Tempura	Tempura6679
1522175	Aurantimonas endophytica	EGI 6500337	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Aurantimonadaceae	Aurantimonas	Tempura	Tempura6680
1514080	Lewinella xylanilytica	13-9-B8	30.0	optimum	Bacteria	Bacteroidota	Saprospiria	Saprospirales	Lewinellaceae	Neolewinella	Tempura	Tempura6681
1510457	Litoreibacter ponti	GJSW-31	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Litoreibacter	Tempura	Tempura6682
1510456	Shimia aquaeponti	GJSW-22	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Shimia	Tempura	Tempura6683
1492899	Flavisolibacter swuensis	SR2-4-2	30.0	optimum	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Flavisolibacter	Tempura	Tempura6684
1524254	Pseudohongiella acticola	GBSW-5	30.0	optimum	Bacteria	Pseudomonadota	Gammaproteobacteria			Pseudohongiella	Tempura	Tempura6685
1492738	Flavobacterium seoulense	EM1321	30.0	optimum	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Tempura	Tempura6686
1486245	Gramella flava	LT2011	30.0	optimum	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Christiangramia	Tempura	Tempura6687
1480615	Hoeflea olei	JC234 	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Hoeflea	Tempura	Tempura6688
1492769	Simiduia curdlanivorans	DMCK3-4	30.0	optimum	Bacteria	Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Simiduia	Tempura	Tempura6689
1441723	Chryseomicrobium aureum	BUT-2	30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Planococcaceae	Chryseomicrobium	Tempura	Tempura6690
1453545	Tahibacter caeni	BUT-6	30.0	optimum	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Tahibacter	Tempura	Tempura6691
1433403	Glycocaulis abyssi	MCS 33	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Maricaulales	Maricaulaceae	Glycocaulis	Tempura	Tempura6692
1410330	Rhodoplanes oryzae	JA793	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Rhodoplanes	Tempura	Tempura6693
1404341	Sphingobium scionense	WP01	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Tempura	Tempura6694
1403274	Beijerinckia doebereinerae	LMG2819	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Beijerinckiaceae	Beijerinckia	Tempura	Tempura6695
1391910	Pseudooctadecabacter jejudonensis	SSK2-1	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Pseudooctadecabacter	Tempura	Tempura6696
1356575	Roseovarius gaetbuli	YM-20	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Roseovarius	Tempura	Tempura6697
1346889	Roseomonas eburnea	BUT-5	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Neoroseomonas	Tempura	Tempura6698
1343160	Mariniflexile soesokkakense	RSSK-9	30.0	optimum	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Mariniflexile	Tempura	Tempura6699
1434072	Pseudomonas salegens	GBPy5	30.0	optimum	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Halopseudomonas	Tempura	Tempura6700
1332658	Pacificibacter aestuarii	KJ21	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Pacificibacter	Tempura	Tempura6701
1341549	Ampullimonas aquatilis	B15.09-116	30.0	optimum	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Ampullimonas	Tempura	Tempura6702
1323749	Vibrio salilacus	DSG-S6	30.0	optimum	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Tempura	Tempura6703
1307136	Aestuariihabitans beolgyonensis	BB-MW15	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Aestuariihabitans	Tempura	Tempura6704
1306518	Flavobacterium keumense	K3R-10	30.0	optimum	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Tempura	Tempura6705
1302236	Mucilaginibacter gynuensis	YC7003	30.0	optimum	Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Tempura	Tempura6706
1294296	Luteibaculum oceani	CC-AMWY-103B	30.0	optimum	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Luteibaculaceae	Luteibaculum	Tempura	Tempura6707
1285465	Winogradskyella undariae	WS-MY5	30.0	optimum	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	Tempura	Tempura6708
1323740	Marinobacter halophilus	XCD-X12	30.0	optimum	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter	Tempura	Tempura6709
1246864	Sulfitobacter porphyrae	SCM-1	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Sulfitobacter	Tempura	Tempura6710
1231134	Rhodovulum viride	JA756	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Rhodovulum	Tempura	Tempura6711
1227947	Kordia aquimaris	CC-AMZ-301	30.0	optimum	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Kordia	Tempura	Tempura6712
1227946	Aquibacter zeaxanthinifaciens	CC-AMZ-304	30.0	optimum	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aquibacter	Tempura	Tempura6713
1217546	Streptosporangium terrae	VRC21	30.0	optimum	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Streptosporangium	Tempura	Tempura6714
1434325	Dyadobacter tibetensis	Y620-1	30.0	optimum	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Spirosomaceae	Dyadobacter	Tempura	Tempura6715
1210400	Nocardioides marinquilinus	CL-GY44	30.0	optimum	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Nocardioides	Tempura	Tempura6716
1208599	Bacillus cihuensis	FJAT-14515	30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Tempura	Tempura6717
316067	Geobacter daltonii	FRC-32	30.0	optimum	Bacteria	Thermodesulfobacteriota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geotalea	Tempura	Tempura6718
1184153	Gryllotalpicola reticulitermitis	TS-56	30.0	optimum	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Gryllotalpicola	Tempura	Tempura6719
1211803	Comamonas phosphati	WYH 22-41	30.0	optimum	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Tempura	Tempura6720
1176721	Mucilaginibacter jinjuensis	YC7004	30.0	optimum	Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Tempura	Tempura6721
1175516	Nevskia persephonica	G6M-30	30.0	optimum	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Sinobacteraceae	Nevskia	Tempura	Tempura6722
1172190	Sulfurimonas hongkongensis	AST-10	30.0	optimum	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Thiovulaceae	Sulfurimonas	Tempura	Tempura6723
1175514	Nevskia aquatilis	F2-63	30.0	optimum	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Sinobacteraceae	Nevskia	Tempura	Tempura6724
1162970	Homoserinimonas aerilata	5317J-19	30.0	optimum	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Homoserinimonas	Tempura	Tempura6725
1159327	Pontimonas salivibrio	CL-TW6	30.0	optimum	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Pontimonas	Tempura	Tempura6726
1156618	Winogradskyella litorisediminis	DPS-8	30.0	optimum	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	Tempura	Tempura6727
1155475	Rhodovulum salis	JA746	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Rhodovulum	Tempura	Tempura6728
1150112	Myroides guanonis	IM13	30.0	optimum	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Myroides	Tempura	Tempura6729
278957	Geminisphaera colitermitum	TAV2	30.0	optimum	Bacteria	Verrucomicrobiota	Opitutae	Opitutales	Opitutaceae	Geminisphaera	Tempura	Tempura6730
1119057	Flavobacterium squillarum	CMJ-5	30.0	optimum	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Tempura	Tempura6731
1043205	Serinicoccus profundi	MCCC 1A05965	30.0	optimum	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Ornithinimicrobiaceae	Serinicoccus	Tempura	Tempura6732
1048340	Marininema mesophilum	SCSIO 10219	30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Thermoactinomycetaceae	Marininema	Tempura	Tempura6733
505252	Marivita cryptomonadis	CL-SK44	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Marivita	Tempura	Tempura6734
987056	Rhodoligotrophos appendicifer	120-1	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Parvibaculaceae	Rhodoligotrophos	Tempura	Tempura6735
980254	Roseimaritima ulvae	UC8	30.0	optimum	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Roseimaritima	Tempura	Tempura6736
937251	Youngiibacter multivorans	PeC1	30.0	optimum	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Youngiibacter	Tempura	Tempura6737
886464	Plasticicumulans acidivorans	TUD-YJ37	30.0	optimum	Bacteria	Pseudomonadota	Gammaproteobacteria		Candidatus Competibacteraceae	Plasticicumulans	Tempura	Tempura6738
870484	Nonlabens agnitus	JC2678	30.0	optimum	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Nonlabens	Tempura	Tempura6739
870482	Algibacter pectinivorans	JC2675	30.0	optimum	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Algibacter	Tempura	Tempura6740
869962	Pedobacter boryungensis	BR-9	30.0	optimum	Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Tempura	Tempura6741
768198	Acidiphilium iwatense	MS8	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidiphilium	Tempura	Tempura6742
766498	Streptomyces lannensis	TA4-8	30.0	optimum	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Tempura	Tempura6743
764330	Thiophaeococcus fuscus	 JA633	30.0	optimum	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiophaeococcus	Tempura	Tempura6744
741673	Phaeospirillum tilakii	JA492	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Phaeospirillum	Tempura	Tempura6745
739143	Flavobacterium phragmitis	BLN2	30.0	optimum	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Tempura	Tempura6746
722732	Rhodovulum phaeolacus	JA580	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Rhodovulum	Tempura	Tempura6747
699879	Mycetocola manganoxydans	MB1-14	30.0	optimum	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Mycetocola	Tempura	Tempura6748
696072	Cohnella suwonensis	WD2-19	30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Cohnella	Tempura	Tempura6749
693023	Roseomonas pecuniae	N75	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	Tempura	Tempura6750
687412	Pseudorhodobacter aquimaris	HDW-19	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Pseudorhodobacter	Tempura	Tempura6751
683041	Larkinella bovis	M2T2B15	30.0	optimum	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Spirosomaceae	Larkinella	Tempura	Tempura6752
666685	Rhodanobacter denitrificans	2APBS1	30.0	optimum	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	Tempura	Tempura6753
659351	Vibrio stylophorae	KTW-12	30.0	optimum	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Tempura	Tempura6754
648894	Massilia jejuensis	5317J-18	30.0	optimum	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Tempura	Tempura6755
644556	Tsukamurella soli	JS18-1(	30.0	optimum	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Tsukamurellaceae	Tsukamurella	Tempura	Tempura6756
642776	Phycicoccus badiiscoriae	Sco-B23	30.0	optimum	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Intrasporangiaceae	Pedococcus	Tempura	Tempura6757
641783	Zhongshania guokunii	ZS6-22	30.0	optimum	Bacteria	Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	Zhongshania	Tempura	Tempura6758
641702	Zhongshania antarctica	ZS5-23	30.0	optimum	Bacteria	Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	Zhongshania	Tempura	Tempura6759
616951	Devosia mishustinii	17	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Devosiaceae	Devosia	Tempura	Tempura6760
582665	Leifsonia soli	TG-S248	30.0	optimum	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Leifsonia	Tempura	Tempura6761
574700	Nocardioides caeni	MN8	30.0	optimum	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Nocardioides	Tempura	Tempura6762
453846	Sphingomonas aestuarii	K4	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Tempura	Tempura6763
570520	Formosa spongicola	A2	30.0	optimum	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Xanthomarina	Tempura	Tempura6764
570519	Flagellimonasflava	A11	30.0	optimum	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Muricauda	Tempura	Tempura6765
570280	Thalassotalea montiporae	CL-22	30.0	optimum	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Thalassotalea	Tempura	Tempura6766
560361	Phaeochromatium fluminis	JA418	30.0	optimum	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Phaeochromatium	Tempura	Tempura6767
547334	Arthrobacter pityocampae	Tp2	30.0	optimum	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Arthrobacter	Tempura	Tempura6768
545890	Alicyclobacillus aeris	ZJ-6	30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus	Tempura	Tempura6769
537017	Kaistia terrae	5YN7-3	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Kaistiaceae	Kaistia	Tempura	Tempura6770
529810	Dokdonella soli	KIS28-6	30.0	optimum	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dokdonella	Tempura	Tempura6771
527200	Thiorhodococcus fuscus	JA363	30.0	optimum	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiorhodococcus	Tempura	Tempura6772
